Wavelength,LL,LL Parity,LL J,UL,UL Parity,UL J,log gf,gA,CF
6245.777,47005,(o),1.5,63012,(e),1.5,-2.76,2.98E+05,-0.012
6245.921,55463,(o),3.5,71469,(e),2.5,-1.29,8.79E+06,0.062
6246.96,33495,(o),3.5,49498,(e),2.5,-0.8,2.77E+07,-0.266
6248.295,60650,(o),4.5,76650,(e),5.5,-0.93,1.97E+07,0.17
6250.385,56621,(o),5.5,72616,(e),5.5,-2.03,1.60E+06,-0.025
6260.679,47759,(o),3.5,63727,(e),4.5,-1.08,1.37E+07,0.151
6260.793,48923,(o),7.5,64891,(e),7.5,-0.02,1.63E+08,0.996
6262.891,53645,(o),3.5,69608,(e),2.5,-1.43,6.23E+06,0.025
6264.206,53121,(o),2.5,69080,(e),2.5,-2.69,3.50E+05,0.004
6265.459,51249,(o),2.5,67205,(e),1.5,-1.26,9.31E+06,-0.073
6266.503,65739,(o),2.5,81693,(e),3.5,-1.47,5.80E+06,-0.047
6269.954,45430,(o),3.5,61374,(e),2.5,-1.61,4.19E+06,0.03
6270.304,47759,(o),3.5,63702,(e),2.5,-2.47,5.58E+05,0.019
6270.324,54193,(o),5.5,70136,(e),6.5,-1.33,8.07E+06,0.049
6271.146,45273,(o),3.5,61215,(e),4.5,-1.1,1.35E+07,-0.056
6274.779,31980,(o),3.5,47912,(e),3.5,-0.56,4.76E+07,-0.368
6276.177,60910,(o),1.5,76839,(e),2.5,-1.43,6.51E+06,-0.109
6277.099,59047,(o),4.5,74973,(e),3.5,-0.34,7.63E+07,0.312
6277.194,59625,(o),3.5,75551,(e),2.5,-3.71,3.36E+04,0
6280.254,65594,(o),1.5,81513,(e),1.5,-3.24,9.36E+04,0.003
6280.593,65739,(o),2.5,81657,(e),2.5,-1.91,2.10E+06,0.012
6281.967,49009,(o),3.5,64923,(e),4.5,-3.22,9.87E+04,-0.001
6285.723,47329,(o),2.5,63234,(e),2.5,-2.78,2.77E+05,0.002
6286.652,66189,(o),1.5,82091,(e),0.5,-1.11,1.32E+07,0.152
6287.688,63706,(o),0.5,79606,(e),1.5,-2.49,5.26E+05,-0.051
6290.584,55221,(o),1.5,71114,(e),1.5,-2.35,7.75E+05,0.005
6291.067,53716,(o),2.5,69608,(e),2.5,-2.18,1.11E+06,0.004
6291.95,60910,(o),1.5,76799,(e),1.5,-2.71,3.32E+05,0.003
6292.171,37517,(o),3.5,53405,(e),2.5,-2.83,2.48E+05,0.002
6292.572,52068,(o),0.5,67955,(e),0.5,-2.22,1.05E+06,-0.023
6295.635,45335,(o),4.5,61215,(e),4.5,-3.61,4.07E+04,0
6297.356,52881,(o),4.5,68756,(e),3.5,-0.37,7.24E+07,0.349
6300.944,60650,(o),4.5,76516,(e),4.5,-1.49,5.52E+06,-0.037
6303.26,37078,(o),2.5,52938,(e),1.5,-1.7,3.41E+06,0.071
6303.912,57799,(o),2.5,73657,(e),1.5,-1.57,4.56E+06,-0.039
6308.152,33052,(o),4.5,48900,(e),3.5,-1.2,1.08E+07,-0.174
6312.992,62046,(o),3.5,77882,(e),3.5,-0.65,3.74E+07,-0.19
6313.61,52922,(o),3.5,68756,(e),3.5,-2.2,1.05E+06,-0.006
6324.43,55463,(o),3.5,71270,(e),2.5,-0.94,1.93E+07,0.127
6324.77,33495,(o),3.5,49301,(e),4.5,-2.04,1.55E+06,-0.065
6332.735,63028,(o),1.5,78815,(e),2.5,-2.92,2.06E+05,0.005
6333.441,45430,(o),3.5,61215,(e),4.5,-1.45,5.83E+06,0.026
6334.159,48273,(o),2.5,64056,(e),2.5,-2.08,1.39E+06,-0.012
6334.224,47229,(o),0.5,63012,(e),1.5,-2.96,1.83E+05,-0.016
6335.685,67585,(o),4.5,83364,(e),3.5,-0.68,3.40E+07,0.144
6336.171,45273,(o),3.5,61051,(e),3.5,-3.13,1.21E+05,0
6337.846,59777,(o),1.5,75551,(e),2.5,-3.91,2.09E+04,0.001
6338.135,65739,(o),2.5,81513,(e),1.5,-0.78,2.70E+07,0.243
6340.941,60910,(o),1.5,76676,(e),2.5,-1.09,1.37E+07,-0.135
6341.42,54193,(o),5.5,69957,(e),4.5,-1.65,3.79E+06,-0.024
6343.552,55463,(o),3.5,71222,(e),3.5,-1.58,4.31E+06,0.035
6345.743,43956,(o),2.5,59711,(e),1.5,-1.07,1.41E+07,-0.186
6347.326,53645,(o),3.5,69395,(e),3.5,-1.42,6.40E+06,0.03
6348.06,43075,(o),1.5,58824,(e),2.5,-2.51,5.14E+05,0.005
6354.387,55221,(o),1.5,70954,(e),2.5,-1.24,9.47E+06,0.053
6355.388,57562,(o),6.5,73292,(e),5.5,0.36,3.74E+08,-0.864
6356.677,53716,(o),2.5,69444,(e),1.5,-0.75,2.97E+07,-0.137
6359.055,56481,(o),4.5,72202,(e),3.5,-3.01,1.63E+05,-0.001
6360.151,65594,(o),1.5,81313,(e),2.5,-1.41,6.41E+06,0.076
6360.325,62164,(o),2.5,77882,(e),3.5,-1.14,1.24E+07,0.125
6364.926,56057,(o),2.5,71764,(e),1.5,-1.87,2.28E+06,0.016
6367.102,56501,(o),3.5,72202,(e),3.5,-3.13,1.22E+05,0.003
6367.127,62046,(o),3.5,77747,(e),4.5,-1.85,2.28E+06,-0.025
6367.914,58052,(o),5.5,73751,(e),4.5,-1.38,6.69E+06,0.054
6374.808,47329,(o),2.5,63012,(e),1.5,-1.6,4.05E+06,0.145
6376.268,53716,(o),2.5,69395,(e),3.5,-2.42,6.15E+05,0.006
6376.756,48025,(o),1.5,63702,(e),2.5,-2.4,6.48E+05,-0.088
6377.021,57103,(o),3.5,72780,(e),3.5,-0.25,9.25E+07,0.36
6378.379,60650,(o),4.5,76323,(e),3.5,-0.85,2.35E+07,-0.134
6380.028,49301,(e),4.5,64971,(o),3.5,-3.69,3.45E+04,-0.001
6380.472,64192,(o),1.5,79860,(e),0.5,-2.31,8.58E+05,0.036
6380.476,52881,(o),4.5,68549,(e),4.5,-1.86,2.26E+06,-0.014
6382.916,43956,(o),2.5,59619,(e),3.5,-1.75,2.91E+06,0.088
6383.682,49917,(o),4.5,65577,(e),3.5,-2.92,1.94E+05,0.001
6386.868,46170,(o),4.5,61823,(e),3.5,-2.59,4.28E+05,0.009
6389.705,44941,(o),1.5,60586,(e),1.5,-2.16,1.15E+06,0.01
6393.239,45737,(o),1.5,61374,(e),2.5,-1.13,1.25E+07,-0.155
6393.951,53121,(o),2.5,68756,(e),3.5,-1.74,2.89E+06,-0.067
6396.098,50833,(o),1.5,66463,(e),0.5,-1.78,2.76E+06,0.042
6397.163,52922,(o),3.5,68549,(e),4.5,-2.46,5.55E+05,0.005
6400.677,59439,(o),2.5,75058,(e),2.5,-1.02,1.56E+07,0.123
6401.533,68254,(o),3.5,83871,(e),4.5,-2.49,5.26E+05,-0.011
6402.271,66078,(o),3.5,81693,(e),3.5,-1.86,2.28E+06,-0.009
6402.657,50468,(o),5.5,66082,(e),5.5,-3.05,1.44E+05,-0.001
6404.646,58661,(o),2.5,74270,(e),2.5,-1.34,7.65E+06,0.077
6405.582,60910,(o),1.5,76517,(e),1.5,-1.84,2.39E+06,-0.053
6412.863,49009,(o),3.5,64598,(e),3.5,-1.35,6.96E+06,0.04
6416.979,66078,(o),3.5,81657,(e),2.5,-0.93,1.94E+07,0.104
6419.32,45013,(o),2.5,60586,(e),1.5,-3.25,9.35E+04,0.002
6419.522,65739,(o),2.5,81313,(e),2.5,-2.75,2.94E+05,0.001
6421.097,52881,(o),4.5,68450,(e),3.5,-1.3,8.05E+06,-0.054
6423.692,50833,(o),1.5,66396,(e),2.5,-2.54,4.71E+05,0.01
6424.749,62046,(o),3.5,77607,(e),2.5,-3.47,5.32E+04,0.001
6427.62,47005,(o),1.5,62559,(e),2.5,-1.11,1.26E+07,0.454
6428.149,59439,(o),2.5,74991,(e),1.5,-2.32,7.80E+05,0.008
6432.727,32371,(o),2.5,47912,(e),3.5,-1.1,1.32E+07,0.226
6435.576,59439,(o),2.5,74973,(e),3.5,-3.31,8.00E+04,0.001
6437.997,52922,(o),3.5,68450,(e),3.5,-0.89,2.08E+07,-0.101
6440.817,59047,(o),4.5,74569,(e),4.5,-0.24,8.97E+07,0.486
6442.116,50833,(o),1.5,66351,(e),2.5,-1.91,1.98E+06,-0.033
6447.867,47912,(e),3.5,63417,(o),2.5,-3.16,1.10E+05,0.01
6449.718,47664,(o),4.5,63164,(e),4.5,-2.66,3.53E+05,0.017
6450.142,48557,(o),3.5,64056,(e),2.5,-2.34,7.31E+05,0.018
6452.103,58163,(o),1.5,73657,(e),1.5,-1.32,7.62E+06,0.075
6453.332,55463,(o),3.5,70954,(e),2.5,-0.8,2.47E+07,0.199
6455.223,66206,(o),2.5,81693,(e),3.5,-1.22,9.72E+06,-0.081
6455.257,64971,(o),3.5,80458,(e),3.5,-1.94,1.79E+06,0.019
6456.954,50468,(o),5.5,65951,(e),4.5,-0.75,2.96E+07,-0.139
6457.216,58485,(o),4.5,73967,(e),3.5,-2.12,1.21E+06,0.014
6460.012,47759,(o),3.5,63234,(e),2.5,-2.18,1.03E+06,0.009
6460.634,58163,(o),1.5,73637,(e),0.5,-2.92,1.88E+05,0.003
6463.119,66189,(o),1.5,81657,(e),2.5,-1.7,3.25E+06,0.032
6463.161,46355,(o),4.5,61823,(e),3.5,-0.21,9.85E+07,0.465
6466.803,64169,(o),3.5,79629,(e),3.5,-1.32,7.82E+06,-0.029
6470.176,66206,(o),2.5,81657,(e),2.5,-1.25,8.93E+06,0.06
6473.779,62164,(o),2.5,77607,(e),2.5,-3.56,4.49E+04,0
6474.744,48504,(o),5.5,63944,(e),5.5,-0.24,9.18E+07,0.488
6476.363,63028,(o),1.5,78465,(e),1.5,-2.08,1.37E+06,-0.023
6477.642,59625,(o),3.5,75058,(e),2.5,-1.33,7.62E+06,-0.076
6478.935,67934,(o),2.5,83364,(e),3.5,-2.73,2.93E+05,-0.004
6479.28,48273,(o),2.5,63702,(e),2.5,-3.83,2.35E+04,0.001
6485.825,64192,(o),1.5,79606,(e),1.5,-1.71,3.22E+06,-0.081
6485.934,64169,(o),3.5,79583,(e),2.5,-1.86,2.15E+06,-0.033
6486.746,56057,(o),2.5,71469,(e),2.5,-1.06,1.41E+07,-0.065
6488.46,50468,(o),5.5,65876,(e),6.5,-0.73,2.93E+07,-0.337
6489.298,33495,(o),3.5,48900,(e),3.5,-0.81,2.49E+07,-0.253
6489.5,47759,(o),3.5,63164,(e),4.5,-3.57,4.17E+04,0.003
6490.343,62046,(o),3.5,77449,(e),3.5,-1.14,1.15E+07,0.083
6491.194,48557,(o),3.5,63958,(e),3.5,-2.68,3.30E+05,0.006
6492.627,63417,(o),2.5,78815,(e),2.5,-1.92,1.92E+06,-0.014
6492.745,53323,(o),7.5,68720,(e),6.5,0.09,1.90E+08,-0.648
6493.61,55463,(o),3.5,70858,(e),4.5,-1.57,4.17E+06,0.129
6495.45,64192,(o),1.5,79583,(e),2.5,-2.87,2.22E+05,0.021
6498.802,45737,(o),1.5,61120,(e),0.5,-2.2,1.05E+06,-0.014
6500.708,38342,(o),4.5,53721,(e),4.5,-2.64,3.66E+05,0.007
6502.285,48273,(o),2.5,63648,(e),1.5,-1.83,2.31E+06,-0.018
6503.013,38342,(o),4.5,53715,(e),3.5,-1.81,2.46E+06,0.016
6507.135,53716,(o),2.5,69080,(e),2.5,-2.85,2.25E+05,-0.002
6513.389,59625,(o),3.5,74973,(e),3.5,-2.78,2.68E+05,0.002
6521.555,53121,(o),2.5,68450,(e),3.5,-1.45,5.47E+06,-0.062
6523.194,46548,(o),5.5,61873,(e),6.5,-1.21,9.66E+06,0.417
6524.07,66189,(o),1.5,81513,(e),1.5,-1.99,1.59E+06,-0.041
6526.379,57799,(o),2.5,73117,(e),1.5,-2.11,1.21E+06,0.011
6527.031,54641,(o),4.5,69957,(e),4.5,-1.49,5.21E+06,0.026
6530.241,51249,(o),2.5,66558,(e),3.5,-2.64,3.61E+05,0.004
6531.261,66206,(o),2.5,81513,(e),1.5,-1.47,5.22E+06,-0.07
6531.717,58661,(o),2.5,73967,(e),3.5,-1.49,5.17E+06,-0.099
6532.934,43956,(o),2.5,59259,(e),2.5,-3.63,3.75E+04,0
6534.672,53645,(o),3.5,68944,(e),4.5,-2.82,2.39E+05,-0.005
6540.384,62164,(o),2.5,77449,(e),3.5,-1.78,2.70E+06,-0.048
6541.394,49917,(o),4.5,65200,(e),4.5,-0.71,2.99E+07,0.212
6542.25,59777,(o),1.5,75058,(e),2.5,-2,1.61E+06,0.064
6546.384,46903,(o),0.5,62174,(e),1.5,-1.18,1.04E+07,-0.444
6547.417,48900,(e),3.5,64169,(o),3.5,-2.52,4.71E+05,0.013
6547.782,52881,(o),4.5,68149,(e),5.5,-1.74,2.86E+06,0.047
6548.541,58485,(o),4.5,73751,(e),4.5,-0.62,3.72E+07,0.216
6549.678,64365,(o),4.5,79629,(e),3.5,-2.22,9.57E+05,0.007
6551.223,60910,(o),1.5,76170,(e),2.5,-2.08,1.33E+06,0.021
6557.484,57534,(o),3.5,72780,(e),3.5,-1.91,1.88E+06,0.017
6559.678,58052,(o),5.5,73292,(e),5.5,-1.44,5.60E+06,-0.117
6562.076,66078,(o),3.5,81313,(e),2.5,-2.13,1.17E+06,0.004
6562.352,46903,(o),0.5,62137,(e),0.5,-3.01,1.53E+05,0.032
6563.382,58052,(o),5.5,73283,(e),4.5,-2.15,1.08E+06,-0.012
6564.356,47329,(o),2.5,62559,(e),2.5,-3.45,5.41E+04,-0.016
6567.189,48504,(o),5.5,63727,(e),4.5,-2.7,3.07E+05,-0.003
6570.953,59777,(o),1.5,74991,(e),1.5,-1.28,8.45E+06,0.14
6571.346,52922,(o),3.5,68135,(e),2.5,-2.22,9.44E+05,-0.007
6571.45,44498,(o),2.5,59711,(e),1.5,-1.36,6.75E+06,0.108
6571.467,56057,(o),2.5,71270,(e),2.5,-1.37,6.88E+06,-0.033
6571.761,59777,(o),1.5,74989,(e),0.5,-2.49,5.20E+05,-0.019
6573.061,48025,(o),1.5,63234,(e),2.5,-2.8,2.43E+05,-0.003
6573.316,43075,(o),1.5,58284,(e),2.5,-2.41,6.05E+05,0.017
6574.112,61443,(o),5.5,76650,(e),5.5,-0.28,8.01E+07,0.481
6578.104,47664,(o),4.5,62861,(e),5.5,-2.38,6.38E+05,0.009
6582.791,68684,(o),5.5,83871,(e),4.5,0.34,3.32E+08,-0.9
6585.419,44438,(o),3.5,59619,(e),3.5,-0.72,2.93E+07,-0.265
6585.419,47680,(o),6.5,62861,(e),5.5,-0.88,2.05E+07,-0.167
6590.728,47005,(o),1.5,62174,(e),1.5,-2.11,1.20E+06,-0.23
6592.115,56057,(o),2.5,71222,(e),3.5,-1.26,8.57E+06,0.047
6592.697,49727,(o),6.5,64891,(e),7.5,-1.04,1.36E+07,-0.665
6593.262,52988,(o),1.5,68151,(e),1.5,-1.13,1.12E+07,-0.144
6600.04,52988,(o),1.5,68135,(e),2.5,-2.29,7.72E+05,0.016
6600.205,51249,(o),2.5,66396,(e),2.5,-2.23,8.98E+05,-0.006
6600.689,48557,(o),3.5,63702,(e),2.5,-2.17,1.02E+06,0.017
6604.461,52068,(o),0.5,67205,(e),1.5,-1.32,7.19E+06,-0.308
6605.827,56088,(o),4.5,71222,(e),3.5,-0.33,7.12E+07,0.234
6605.936,43956,(o),2.5,59090,(e),3.5,-3.19,9.96E+04,-0.002
6606.914,47005,(o),1.5,62137,(e),0.5,-2.55,4.46E+05,0.154
6608.657,66078,(o),3.5,81205,(e),4.5,-1.39,6.34E+06,-0.03
6610.335,66189,(o),1.5,81313,(e),2.5,-1.49,5.04E+06,-0.038
6611.323,44498,(o),2.5,59619,(e),3.5,-2.67,3.29E+05,-0.018
6611.887,62164,(o),2.5,77284,(e),1.5,-1.18,1.04E+07,-0.107
6615.803,53645,(o),3.5,68756,(e),3.5,-1.04,1.38E+07,0.067
6616.389,68254,(o),3.5,83364,(e),3.5,-0.36,6.47E+07,0.29
6617.059,34390,(o),2.5,49498,(e),2.5,-1.75,2.69E+06,0.029
6617.717,66206,(o),2.5,81313,(e),2.5,-1.05,1.37E+07,0.067
6619.658,51249,(o),2.5,66351,(e),2.5,-1.57,4.07E+06,-0.024
6619.723,67790,(o),1.5,82892,(e),2.5,-1.41,6.09E+06,0.077
6621.122,57103,(o),3.5,72202,(e),3.5,-2.41,5.92E+05,0.009
6632.42,61443,(o),5.5,76516,(e),4.5,-2.55,4.32E+05,-0.004
6635.065,52517,(e),5.5,67585,(o),4.5,-3.96,1.66E+04,-0.006
6639.185,52881,(o),4.5,67939,(e),3.5,-2.4,6.09E+05,0.009
6639.626,56057,(o),2.5,71114,(e),1.5,-2.01,1.54E+06,0.01
6640.12,50833,(o),1.5,65888,(e),1.5,-2.06,1.32E+06,0.025
6640.866,57562,(o),6.5,72616,(e),5.5,-0.88,2.01E+07,-0.102
6643.686,63417,(o),2.5,78465,(e),1.5,-1.17,1.02E+07,-0.088
6644.057,49009,(o),3.5,64056,(e),2.5,-0.78,2.46E+07,0.169
6644.944,46170,(o),4.5,61215,(e),4.5,-2.67,3.24E+05,-0.002
6647.251,53716,(o),2.5,68756,(e),3.5,-2.58,3.89E+05,-0.004
6651.527,53121,(o),2.5,68151,(e),1.5,-2.08,1.24E+06,-0.014
6657.255,52922,(o),3.5,67939,(e),3.5,-1.79,2.44E+06,0.028
6658.425,53121,(o),2.5,68135,(e),2.5,-1.13,1.10E+07,-0.106
6661.89,49917,(o),4.5,64923,(e),4.5,-1.1,1.18E+07,0.096
6666.533,58661,(o),2.5,73657,(e),1.5,-0.81,2.37E+07,0.236
6666.768,60910,(o),1.5,75906,(e),0.5,-1.03,1.44E+07,-0.254
6666.826,52938,(e),1.5,67934,(o),2.5,-3.51,4.55E+04,0.005
6669.183,60650,(o),4.5,75640,(e),3.5,-2.25,8.34E+05,-0.009
6670.176,64345,(o),6.5,79333,(e),5.5,-0.3,7.65E+07,0.318
6670.541,48025,(o),1.5,63012,(e),1.5,-3.18,9.90E+04,0.012
6671.605,58673,(o),0.5,73657,(e),1.5,-2.78,2.39E+05,0.01
6673.065,57799,(o),2.5,72780,(e),3.5,-1.11,1.15E+07,-0.059
6679.227,64365,(o),4.5,79333,(e),5.5,-1.1,1.20E+07,0.125
6679.311,52988,(o),1.5,67955,(e),0.5,-0.95,1.71E+07,0.235
6680.726,58673,(o),0.5,73637,(e),0.5,-1.57,3.80E+06,0.172
6682.048,48273,(o),2.5,63234,(e),2.5,-1.83,2.20E+06,-0.015
6683.411,67934,(o),2.5,82892,(e),2.5,-0.8,2.45E+07,-0.164
6683.79,64169,(o),3.5,79127,(e),4.5,-2.23,8.77E+05,-0.018
6685.346,58163,(o),1.5,73117,(e),1.5,-2.29,7.52E+05,-0.009
6687.622,49009,(o),3.5,63958,(e),3.5,-3.06,1.25E+05,0.007
6689.291,47229,(o),0.5,62174,(e),1.5,-1.54,4.35E+06,-0.422
6689.837,59625,(o),3.5,74569,(e),4.5,-1.12,1.17E+07,-0.131
6698.134,39379,(o),0.5,54304,(e),0.5,-2.57,4.10E+05,0.578
6698.933,56840,(o),1.5,71764,(e),1.5,-1.41,5.92E+06,0.053
6699.364,34575,(o),1.5,49498,(e),2.5,-1.59,3.84E+06,0.052
6705.965,47229,(o),0.5,62137,(e),0.5,-3.04,1.38E+05,-0.035
6707.603,53645,(o),3.5,68549,(e),4.5,-1.38,6.08E+06,-0.043
6710.746,56057,(o),2.5,70954,(e),2.5,-1.85,2.09E+06,0.009
6710.958,66796,(o),3.5,81693,(e),3.5,-1.45,5.34E+06,0.034
6717.997,46170,(o),4.5,61051,(e),3.5,-2.27,7.88E+05,-0.006
6723.894,49301,(e),4.5,64169,(o),3.5,-2.27,7.86E+05,0.027
6724.373,43956,(o),2.5,58824,(e),2.5,-2.21,9.30E+05,0.008
6727.12,66796,(o),3.5,81657,(e),2.5,-1.05,1.36E+07,0.093
6727.568,46355,(o),4.5,61215,(e),4.5,-1.43,5.44E+06,-0.072
6727.609,33052,(o),4.5,47912,(e),3.5,-1.05,1.33E+07,0.135
6728.052,63028,(o),1.5,77887,(e),0.5,-1.94,1.73E+06,-0.09
6732.524,45737,(o),1.5,60586,(e),1.5,-2.25,8.65E+05,0.014
6734.57,47329,(o),2.5,62174,(e),1.5,-3.15,1.04E+05,-0.071
6740.591,59439,(o),2.5,74270,(e),2.5,-1.38,6.18E+06,0.064
6745.225,44438,(o),3.5,59259,(e),2.5,-1.02,1.41E+07,0.148
6746.641,53121,(o),2.5,67939,(e),3.5,-2.37,6.15E+05,0.011
6748.171,59754,(o),5.5,74569,(e),4.5,-3.4,5.79E+04,0.001
6751.434,55221,(o),1.5,70029,(e),0.5,-1.81,2.24E+06,0.044
6751.512,58485,(o),4.5,73292,(e),5.5,-1.64,3.32E+06,-0.083
6752.51,53645,(o),3.5,68450,(e),3.5,-2.72,2.77E+05,-0.001
6754.673,47759,(o),3.5,62559,(e),2.5,-2.6,3.55E+05,-0.11
6755.435,58485,(o),4.5,73283,(e),4.5,-0.4,5.75E+07,0.345
6758.12,62046,(o),3.5,76839,(e),2.5,-3.11,1.12E+05,-0.006
6759.103,61443,(o),5.5,76234,(e),6.5,-1.07,1.26E+07,-0.356
6761.306,56978,(o),0.5,71764,(e),1.5,-1.68,3.02E+06,0.125
6768.594,44941,(o),1.5,59711,(e),1.5,-2.06,1.28E+06,-0.029
6768.709,56088,(o),4.5,70858,(e),4.5,-1.17,9.61E+06,0.13
6768.901,56501,(o),3.5,71270,(e),2.5,-2.4,6.00E+05,0.01
6772.358,64365,(o),4.5,79127,(e),4.5,-2.23,8.47E+05,-0.012
6772.404,44498,(o),2.5,59259,(e),2.5,-2.02,1.41E+06,-0.025
6773.882,63706,(o),0.5,78465,(e),1.5,-2.57,3.87E+05,0.032
6775.778,54641,(o),4.5,69395,(e),3.5,-2.58,3.95E+05,-0.003
6777.266,54193,(o),5.5,68944,(e),4.5,-3.43,5.48E+04,0.001
6781.657,56481,(o),4.5,71222,(e),3.5,-2.24,8.45E+05,0.026
6785.118,50833,(o),1.5,65567,(e),0.5,-0.85,2.02E+07,-0.442
6785.275,53716,(o),2.5,68450,(e),3.5,-1.56,3.95E+06,-0.036
6790.81,56501,(o),3.5,71222,(e),3.5,-1.55,4.05E+06,0.029
6792.416,65739,(o),2.5,80458,(e),3.5,-3.49,4.63E+04,-0.001
6792.573,49009,(o),3.5,63727,(e),4.5,-1.64,3.17E+06,-0.04
6795.689,65149,(o),0.5,79860,(e),0.5,-1.9,1.83E+06,0.11
6798.268,56088,(o),4.5,70794,(e),5.5,-2.17,9.70E+05,0.012
6798.989,59047,(o),4.5,73751,(e),4.5,-3.68,2.88E+04,0
6802.149,41679,(o),2.5,56376,(e),2.5,-3.54,4.03E+04,-0.001
6802.459,46355,(o),4.5,61051,(e),3.5,-0.72,2.70E+07,-0.142
6803.653,49498,(e),2.5,64192,(o),1.5,-2.96,1.50E+05,0.055
6803.903,49009,(o),3.5,63702,(e),2.5,-2.01,1.35E+06,-0.061
6806.651,41688,(o),1.5,56376,(e),2.5,-3.28,7.27E+04,-0.002
6809.284,49917,(o),4.5,64598,(e),3.5,-1.97,1.54E+06,-0.016
6811.251,48557,(o),3.5,63234,(e),2.5,-2.91,1.75E+05,0.005
6812.393,62164,(o),2.5,76839,(e),2.5,-2.52,4.46E+05,-0.016
6814.125,49498,(e),2.5,64169,(o),3.5,-2.57,3.90E+05,-0.01
6815.876,57534,(o),3.5,72202,(e),3.5,-0.67,3.03E+07,0.214
6816.174,46548,(o),5.5,61215,(e),4.5,-1.44,5.20E+06,-0.029
6819.414,48504,(o),5.5,63164,(e),4.5,-3.16,1.01E+05,0.014
6820.345,64971,(o),3.5,79629,(e),3.5,-2,1.45E+06,0.006
6823.077,44438,(o),3.5,59090,(e),3.5,-2.89,1.87E+05,0.001
6826.003,59625,(o),3.5,74270,(e),2.5,-0.97,1.58E+07,0.13
6826.166,64169,(o),3.5,78815,(e),2.5,-0.76,2.52E+07,0.144
6828.343,60910,(o),1.5,75551,(e),2.5,-1.51,4.58E+06,0.089
6828.903,51249,(o),2.5,65888,(e),1.5,-0.64,3.21E+07,0.29
6829.775,68254,(o),3.5,82892,(e),2.5,-0.14,1.05E+08,0.467
6830.98,62164,(o),2.5,76799,(e),1.5,-1.72,2.77E+06,-0.037
6833.272,62046,(o),3.5,76676,(e),2.5,-2.09,1.13E+06,-0.01
6836.707,64192,(o),1.5,78815,(e),2.5,-2.67,3.20E+05,-0.007
6841.629,64971,(o),3.5,79583,(e),2.5,-2.07,1.17E+06,-0.026
6843.029,67790,(o),1.5,82399,(e),1.5,-1.27,7.47E+06,0.09
6844.041,48557,(o),3.5,63164,(e),4.5,-2.53,4.20E+05,0.024
6844.561,45013,(o),2.5,59619,(e),3.5,-3.52,4.21E+04,0.009
6857.609,63028,(o),1.5,77607,(e),2.5,-1.51,4.40E+06,-0.088
6864.243,58052,(o),5.5,72616,(e),5.5,-0.2,8.90E+07,0.773
6877.915,52881,(o),4.5,67416,(e),4.5,-0.47,4.82E+07,0.26
6878.369,48025,(o),1.5,62559,(e),2.5,-3.8,2.21E+04,0.01
6878.823,53721,(e),4.5,68254,(o),3.5,-3.25,8.12E+04,-0.019
6881.394,54193,(o),5.5,68720,(e),6.5,-0.87,1.86E+07,-0.189
6881.489,59439,(o),2.5,73967,(e),3.5,-1.66,3.08E+06,-0.066
6886.756,48900,(e),3.5,63417,(o),2.5,-2.8,2.22E+05,0.014
6886.756,66796,(o),3.5,81313,(e),2.5,-0.59,3.74E+07,-0.175
6886.95,34785,(o),5.5,49301,(e),4.5,-3.34,6.54E+04,0.001
6888.763,62164,(o),2.5,76676,(e),2.5,-1.07,1.22E+07,0.091
6889.589,34390,(o),2.5,48900,(e),3.5,-1.91,1.71E+06,0.054
6897.308,52922,(o),3.5,67416,(e),4.5,-1.05,1.26E+07,0.09
6897.784,59777,(o),1.5,74270,(e),2.5,-1.99,1.50E+06,0.049
6897.913,47329,(o),2.5,61823,(e),3.5,-3.56,3.93E+04,0.001
6908.925,62046,(o),3.5,76516,(e),4.5,-1.9,1.76E+06,-0.039
6911.107,67934,(o),2.5,82399,(e),1.5,-0.6,3.52E+07,0.335
6911.327,63417,(o),2.5,77882,(e),3.5,-1.65,3.13E+06,-0.027
6915.329,65149,(o),0.5,79606,(e),1.5,-3.97,1.45E+04,0.001
6915.836,58661,(o),2.5,73117,(e),1.5,-1.23,8.36E+06,0.106
6916.085,50468,(o),5.5,64923,(e),4.5,-2.21,8.66E+05,-0.004
6916.769,56501,(o),3.5,70954,(e),2.5,-1.51,4.27E+06,0.05
6921.294,58673,(o),0.5,73117,(e),1.5,-1.68,2.75E+06,-0.153
6926.084,53716,(o),2.5,68151,(e),1.5,-1.24,7.95E+06,-0.054
6928.11,56840,(o),1.5,71270,(e),2.5,-2.06,1.27E+06,0.016
6933.564,53716,(o),2.5,68135,(e),2.5,-3.6,3.46E+04,0
6934.04,33495,(o),3.5,47912,(e),3.5,-1.38,5.93E+06,-0.084
6938.077,66796,(o),3.5,81205,(e),4.5,-2.76,2.51E+05,0.002
6940.833,57799,(o),2.5,72202,(e),3.5,-3.41,5.40E+04,0.001
6944.945,52068,(o),0.5,66463,(e),0.5,-1.34,6.38E+06,-0.191
6949.503,44438,(o),3.5,58824,(e),2.5,-1.74,2.53E+06,0.027
6952.219,66078,(o),3.5,80458,(e),3.5,-1.25,7.64E+06,-0.055
6957.493,47005,(o),1.5,61374,(e),2.5,-3.53,4.16E+04,-0.001
6959.115,57103,(o),3.5,71469,(e),2.5,-0.6,3.56E+07,-0.25
6963.061,56501,(o),3.5,70858,(e),4.5,-0.38,5.66E+07,-0.313
